MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
0.5625,0.2222222222222222,0.0625,0.1764705882352941,0.2352941176470588,0.1176470588235294,0.3125,0.4375,0.125,0.3888888888888888,0.1875,0.2352941176470588,0.2352941176470588,0.5,0.1875,0.2941176470588235,0.1052631578947368,0.1818181818181818,0.1875,0.1875,0.5817272835001273
0.25,0.5,0.1875,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.5625,0.5625,0.4375,0.1666666666666666,0.5625,0.3529411764705882,0.4117647058823529,0.1875,0.375,0.1764705882352941,0.3157894736842105,0.2272727272727273,0.25,0.1875,0.34008071070607776
0.3125,0.2777777777777778,0.3125,0.4117647058823529,0.2352941176470588,0.0,0.0625,0.3125,0.6875,0.3888888888888888,0.3125,0.2352941176470588,0.2352941176470588,0.4375,0.0625,0.4705882352941176,0.2105263157894736,0.2272727272727273,0.1875,0.6875,0.338309323395429
0.3125,0.5,0.3125,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.1875,0.125,0.375,0.0555555555555555,0.0625,0.4117647058823529,0.1176470588235294,0.25,0.25,0.2352941176470588,0.1578947368421052,0.3636363636363636,0.1875,0.25,0.38174006960296775
0.0625,0.1666666666666666,0.0,0.2352941176470588,0.4117647058823529,0.2352941176470588,0.6875,0.125,0.5625,0.3333333333333333,0.3125,0.3529411764705882,0.1764705882352941,0.375,0.25,0.1764705882352941,0.1578947368421052,0.4090909090909091,0.4375,0.25,0.39245088493995406
0.8125,0.1666666666666666,0.4375,0.2352941176470588,0.3529411764705882,0.4705882352941176,0.25,0.375,0.375,0.1111111111111111,0.25,0.2941176470588235,0.1764705882352941,0.0,0.3125,0.2352941176470588,0.2105263157894736,0.3181818181818182,0.3125,0.0625,0.7279776935428282
0.25,0.2222222222222222,0.25,0.2352941176470588,0.5294117647058824,0.1176470588235294,0.25,0.4375,0.1875,0.2777777777777778,0.375,0.2352941176470588,0.2941176470588235,0.375,0.3125,0.2941176470588235,0.2631578947368421,0.3636363636363636,0.1875,0.5,0.46492638819778814
0.3125,0.2222222222222222,0.3125,0.2941176470588235,0.4117647058823529,0.2941176470588235,0.125,0.1875,0.25,0.2777777777777778,0.125,0.2941176470588235,0.2941176470588235,0.25,0.125,0.1176470588235294,0.4736842105263157,0.4090909090909091,0.375,0.25,0.46790715082772566
0.5,0.2777777777777778,0.25,0.4705882352941176,0.2941176470588235,0.2941176470588235,0.6875,0.3125,0.3125,0.5,0.5,0.4117647058823529,0.2352941176470588,0.375,0.3125,0.4117647058823529,0.2631578947368421,0.3636363636363636,0.25,0.3125,0.5351561128867165
0.0,0.1111111111111111,0.4375,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.125,0.5625,0.125,0.2777777777777778,0.3125,0.5294117647058824,0.2352941176470588,0.3125,0.1875,0.2941176470588235,0.3684210526315789,0.1818181818181818,0.375,0.25,0.23236576821649496
0.125,0.2777777777777778,0.25,0.2352941176470588,0.4705882352941176,0.3529411764705882,0.4375,0.25,0.25,0.5555555555555556,0.3125,0.2941176470588235,0.5882352941176471,0.375,0.4375,0.2352941176470588,0.2631578947368421,0.2727272727272727,0.5,0.4375,0.40110253091185605
0.4375,0.2222222222222222,0.4375,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.25,0.4375,0.3125,0.1666666666666666,0.3125,0.3529411764705882,0.2352941176470588,0.1875,0.375,0.2941176470588235,0.2631578947368421,0.3636363636363636,0.5625,0.1875,0.44974651028982676
0.375,0.4444444444444444,0.3125,0.1764705882352941,0.3529411764705882,0.4117647058823529,0.3125,0.25,0.25,0.1666666666666666,0.0625,0.3529411764705882,0.1764705882352941,0.1875,0.375,0.4705882352941176,0.2631578947368421,0.2727272727272727,0.3125,0.25,0.4853518373815422
0.3125,0.4444444444444444,0.125,0.4117647058823529,0.1764705882352941,0.4117647058823529,0.3125,0.4375,0.125,0.2777777777777778,0.1875,0.0588235294117647,0.1764705882352941,0.3125,0.25,0.3529411764705882,0.3157894736842105,0.1363636363636363,0.5,0.1875,0.4228057437396753
0.1875,0.0555555555555555,0.375,0.3529411764705882,0.1764705882352941,0.1764705882352941,0.4375,0.75,0.1875,0.1666666666666666,0.125,0.2941176470588235,0.1176470588235294,0.125,0.25,0.1764705882352941,0.1578947368421052,0.3181818181818182,0.25,0.5625,0.24190568890390274
0.1875,0.3333333333333333,0.5,0.2941176470588235,0.4705882352941176,0.2941176470588235,0.5,0.0625,0.5,0.1666666666666666,0.3125,0.2352941176470588,0.2941176470588235,0.4375,0.25,0.2352941176470588,0.1578947368421052,0.2272727272727273,0.25,0.1875,0.35393656129278167
0.3125,0.2777777777777778,0.375,0.2941176470588235,0.4117647058823529,0.3529411764705882,0.1875,0.3125,0.25,0.3333333333333333,0.3125,0.2941176470588235,0.1176470588235294,0.0625,0.1875,0.2352941176470588,0.3684210526315789,0.4090909090909091,0.3125,0.4375,0.44137033589105046
0.125,0.1666666666666666,0.1875,0.4117647058823529,0.3529411764705882,0.4705882352941176,0.5625,0.6875,0.4375,0.1666666666666666,0.0625,0.2352941176470588,0.2941176470588235,0.3125,0.3125,0.2352941176470588,0.2105263157894736,0.2727272727272727,0.4375,0.4375,0.3796564161041542
0.375,0.3333333333333333,0.1875,0.7058823529411764,0.5294117647058824,0.2941176470588235,0.3125,0.125,0.125,0.3333333333333333,0.625,0.2352941176470588,0.4117647058823529,0.25,0.1875,0.2941176470588235,0.4210526315789473,0.1818181818181818,0.125,0.5,0.5924296508258015
0.375,0.1666666666666666,0.25,0.4117647058823529,0.5294117647058824,0.2941176470588235,0.25,0.25,0.25,0.0555555555555555,0.1875,0.1764705882352941,0.2352941176470588,0.375,0.3125,0.5882352941176471,0.2631578947368421,0.2727272727272727,0.375,0.375,0.5754557894335247
0.125,0.2222222222222222,0.5625,0.1764705882352941,0.5882352941176471,0.2941176470588235,0.125,0.4375,0.3125,0.2777777777777778,0.4375,0.2941176470588235,0.2941176470588235,0.0625,0.1875,0.2941176470588235,0.3157894736842105,0.2272727272727273,0.4375,0.4375,0.3450201363267954
0.3125,0.5,0.375,0.1176470588235294,0.3529411764705882,0.4705882352941176,0.25,0.25,0.375,0.3333333333333333,0.375,0.2941176470588235,0.3529411764705882,0.3125,0.3125,0.3529411764705882,0.2105263157894736,0.2727272727272727,0.3125,0.25,0.42547396891969347
0.125,0.1111111111111111,0.4375,0.0588235294117647,0.2352941176470588,0.2352941176470588,0.125,0.3125,0.3125,0.4444444444444444,0.375,0.2941176470588235,0.2941176470588235,0.125,0.25,0.4117647058823529,0.3157894736842105,0.1363636363636363,0.3125,0.3125,0.2175482426255177
0.25,0.1111111111111111,0.4375,0.5294117647058824,0.1764705882352941,0.4117647058823529,0.125,0.375,0.5,0.1666666666666666,0.375,0.3529411764705882,0.1176470588235294,0.3125,0.375,0.2941176470588235,0.1052631578947368,0.2727272727272727,0.125,0.3125,0.2857536001701896
0.375,0.5,0.375,0.1764705882352941,0.2352941176470588,0.1176470588235294,0.125,0.4375,0.1875,0.2777777777777778,0.625,0.1764705882352941,0.3529411764705882,0.8125,0.1875,0.2352941176470588,0.2105263157894736,0.2727272727272727,0.375,0.3125,0.3598228082718313
0.4375,0.3333333333333333,0.1875,0.4117647058823529,0.3529411764705882,0.4705882352941176,0.25,0.1875,0.3125,0.3333333333333333,0.3125,0.1764705882352941,0.1764705882352941,0.25,0.25,0.4117647058823529,0.0526315789473684,0.0454545454545454,0.125,0.125,0.560499003859242
0.3125,0.3333333333333333,0.125,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.1875,0.3125,0.4375,0.1666666666666666,0.25,0.2352941176470588,0.4117647058823529,0.0,0.375,0.1176470588235294,0.2105263157894736,0.2272727272727273,0.25,0.5625,0.37624185000234606
0.5625,0.4444444444444444,0.4375,0.1764705882352941,0.6470588235294118,0.8235294117647058,0.125,0.5625,0.25,0.3888888888888888,0.5625,0.2941176470588235,0.2352941176470588,0.375,0.5,0.2941176470588235,0.0,0.1363636363636363,0.5,0.1875,0.7653489696049659
0.375,0.2222222222222222,0.3125,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.5625,0.25,0.4375,0.2222222222222222,0.3125,0.2352941176470588,0.4705882352941176,0.625,0.3125,0.2352941176470588,0.2105263157894736,0.2272727272727273,0.375,0.1875,0.4151613108566197
0.25,0.0555555555555555,0.1875,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.4375,0.3125,0.5625,0.1111111111111111,0.5625,0.1176470588235294,0.2352941176470588,0.5,0.1875,0.3529411764705882,0.2631578947368421,0.3181818181818182,0.1875,0.5,0.448121592403049
0.125,0.3333333333333333,0.5625,0.2941176470588235,0.2352941176470588,0.1764705882352941,0.4375,0.375,0.3125,0.2222222222222222,0.5,0.0,0.3529411764705882,0.1875,0.3125,0.4705882352941176,0.2105263157894736,0.1363636363636363,0.125,0.4375,0.17060743789475333
0.5,0.2222222222222222,0.625,0.1176470588235294,0.7058823529411764,0.1764705882352941,0.25,0.0625,0.125,0.3333333333333333,0.3125,0.4705882352941176,0.1764705882352941,0.5625,0.375,0.0588235294117647,0.3157894736842105,0.1363636363636363,0.375,0.3125,0.6042353463674555
0.3125,0.0555555555555555,0.3125,0.3529411764705882,0.2941176470588235,0.0588235294117647,0.3125,0.4375,0.4375,0.1666666666666666,0.0625,0.4117647058823529,0.2941176470588235,0.3125,0.375,0.2941176470588235,0.0526315789473684,0.2727272727272727,0.4375,0.1875,0.36181460318215136
0.3125,0.3333333333333333,0.25,0.2941176470588235,0.5294117647058824,0.1764705882352941,0.1875,0.3125,0.0625,0.1666666666666666,0.375,0.4117647058823529,0.3529411764705882,0.4375,0.25,0.1176470588235294,0.1052631578947368,0.1818181818181818,0.25,0.5,0.5145331292331713
0.1875,0.2777777777777778,0.125,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.0625,0.3125,0.375,0.1666666666666666,0.25,0.2941176470588235,0.2352941176470588,0.3125,0.1875,0.3529411764705882,0.2631578947368421,0.3636363636363636,0.25,0.1875,0.2781155281478843
0.6875,0.3333333333333333,0.375,0.1176470588235294,0.4117647058823529,0.3529411764705882,0.5,0.375,0.125,0.2777777777777778,0.5,0.1764705882352941,0.2941176470588235,0.25,0.0625,0.0588235294117647,0.1052631578947368,0.1818181818181818,0.8125,0.25,0.6787173417343876
0.1875,0.1666666666666666,0.5625,0.1764705882352941,0.4117647058823529,0.2941176470588235,0.3125,0.3125,0.3125,0.3333333333333333,0.3125,0.0588235294117647,0.3529411764705882,0.5625,0.4375,0.2352941176470588,0.1578947368421052,0.3181818181818182,0.25,0.3125,0.30418678498456025
0.25,0.2777777777777778,0.5625,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.3125,0.25,0.0625,0.5,0.25,0.2352941176470588,0.3529411764705882,0.4375,0.3125,0.4705882352941176,0.1578947368421052,0.2272727272727273,0.625,0.5625,0.3379746971455913
0.375,0.3333333333333333,0.375,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.5,0.0625,0.375,0.3333333333333333,0.1875,0.1764705882352941,0.1764705882352941,0.125,0.1875,0.4705882352941176,0.2631578947368421,0.2727272727272727,0.25,0.375,0.4244359642020895
0.1875,0.2777777777777778,0.4375,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.1875,0.125,0.0625,0.3888888888888888,0.4375,0.6470588235294118,0.5294117647058824,0.375,0.5,0.3529411764705882,0.2631578947368421,0.1818181818181818,0.4375,0.0625,0.292709795872395
0.125,0.3888888888888888,0.5,0.2941176470588235,0.4705882352941176,0.1176470588235294,0.25,0.375,0.6875,0.2222222222222222,0.25,0.4117647058823529,0.1764705882352941,0.0625,0.375,0.0588235294117647,0.3684210526315789,0.3636363636363636,0.3125,0.3125,0.28971629568831886
0.1875,0.2777777777777778,0.1875,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.25,0.125,0.125,0.0555555555555555,0.25,0.3529411764705882,0.4117647058823529,0.375,0.375,0.1764705882352941,0.1052631578947368,0.2727272727272727,0.25,0.4375,0.3863402542466441
0.5,0.3888888888888888,0.375,0.1764705882352941,0.2941176470588235,0.1764705882352941,0.375,0.5625,0.375,0.3888888888888888,0.0625,0.3529411764705882,0.3529411764705882,0.4375,0.375,0.2352941176470588,0.2105263157894736,0.0454545454545454,0.25,0.125,0.48145519093171407
0.1875,0.0555555555555555,0.25,0.7058823529411764,0.3529411764705882,0.2352941176470588,0.25,0.5,0.375,0.2222222222222222,0.1875,0.3529411764705882,0.1764705882352941,0.1875,0.3125,0.3529411764705882,0.1578947368421052,0.1818181818181818,0.0625,0.25,0.3606795018812834
0.1875,0.3888888888888888,0.375,0.4705882352941176,0.5882352941176471,0.2352941176470588,0.125,0.6875,0.75,0.3888888888888888,0.0625,0.1764705882352941,0.1764705882352941,0.25,0.1875,0.0588235294117647,0.4210526315789473,0.2727272727272727,0.3125,0.25,0.43675078006753215
0.25,0.3333333333333333,0.3125,0.1176470588235294,0.2352941176470588,0.2352941176470588,0.8125,0.6875,0.25,0.1111111111111111,0.4375,0.2941176470588235,0.4705882352941176,0.25,0.3125,0.2352941176470588,0.1578947368421052,0.1818181818181818,0.375,0.25,0.32630534194575017
0.3125,0.4444444444444444,0.125,0.2352941176470588,0.6470588235294118,0.4705882352941176,0.1875,0.125,0.3125,0.1111111111111111,0.25,0.2941176470588235,0.3529411764705882,0.375,0.5,0.2352941176470588,0.3157894736842105,0.1818181818181818,0.1875,0.25,0.6601247359688793
0.375,0.1666666666666666,0.25,0.1764705882352941,0.4117647058823529,0.4117647058823529,0.25,0.5,0.3125,0.2777777777777778,0.3125,0.1764705882352941,0.2352941176470588,0.1875,0.125,0.0588235294117647,0.4210526315789473,0.3636363636363636,0.25,0.0625,0.5336517831084412
0.25,0.3888888888888888,0.1875,0.2352941176470588,0.3529411764705882,0.4705882352941176,0.25,0.25,0.1875,0.2777777777777778,0.25,0.1764705882352941,0.5882352941176471,0.1875,0.1875,0.0588235294117647,0.2105263157894736,0.1363636363636363,0.1875,0.25,0.4564481362601775
0.3125,0.3888888888888888,0.3125,0.4117647058823529,0.3529411764705882,0.3529411764705882,0.25,0.3125,0.3125,0.0555555555555555,0.25,0.2941176470588235,0.2352941176470588,0.3125,0.4375,0.2352941176470588,0.2105263157894736,0.4090909090909091,0.5,0.3125,0.43881989198247956
0.1875,0.2777777777777778,0.5625,0.2352941176470588,0.4705882352941176,0.2352941176470588,0.375,0.3125,0.1875,0.3333333333333333,0.375,0.3529411764705882,0.2941176470588235,0.375,0.3125,0.3529411764705882,0.2105263157894736,0.1818181818181818,0.3125,0.375,0.32712149888206404
0.5,0.4444444444444444,0.1875,0.4117647058823529,0.1764705882352941,0.2352941176470588,0.375,0.25,0.1875,0.2777777777777778,0.25,0.3529411764705882,0.2941176470588235,0.5,0.25,0.1176470588235294,0.1578947368421052,0.2272727272727273,0.4375,0.1875,0.49468637820601435
0.4375,0.3333333333333333,0.3125,0.2352941176470588,0.2352941176470588,0.4705882352941176,0.5,0.3125,0.4375,0.1111111111111111,0.375,0.2352941176470588,0.1764705882352941,0.25,0.1875,0.4705882352941176,0.3157894736842105,0.2727272727272727,0.3125,0.3125,0.47869211838803577
0.375,0.2222222222222222,0.5,0.2941176470588235,0.1176470588235294,0.1176470588235294,0.125,0.1875,0.125,0.4444444444444444,0.25,0.2941176470588235,0.3529411764705882,0.25,0.5,0.3529411764705882,0.2631578947368421,0.2272727272727273,0.4375,0.375,0.2854760808550859
0.3125,0.0,0.0625,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.5625,0.25,0.125,0.2777777777777778,0.5625,0.1764705882352941,0.2941176470588235,0.1875,0.4375,0.2352941176470588,0.2631578947368421,0.2272727272727273,0.125,0.4375,0.5228684720636595
0.0625,0.2222222222222222,0.25,0.2352941176470588,0.2352941176470588,0.2941176470588235,0.3125,0.5625,0.25,0.0555555555555555,0.1875,0.2352941176470588,0.1764705882352941,0.3125,0.25,0.2941176470588235,0.2105263157894736,0.2272727272727273,0.375,0.0,0.24339050005342283
0.5625,0.4444444444444444,0.1875,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.375,0.25,0.1875,0.2777777777777778,0.5625,0.4705882352941176,0.2941176470588235,0.375,0.25,0.2941176470588235,0.1578947368421052,0.1818181818181818,0.375,0.125,0.6819945624322591
0.25,0.3888888888888888,0.5,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.25,0.0625,0.3125,0.4444444444444444,0.25,0.3529411764705882,0.2941176470588235,0.5,0.0625,0.3529411764705882,0.3157894736842105,0.2272727272727273,0.1875,0.5625,0.30971662761533536
0.3125,0.3888888888888888,0.5,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.375,0.3125,0.1875,0.2777777777777778,0.3125,0.3529411764705882,0.5882352941176471,0.1875,0.0,0.2941176470588235,0.2631578947368421,0.1363636363636363,0.375,0.0625,0.33158682286902047
0.1875,0.1666666666666666,0.125,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.125,0.375,0.25,0.3888888888888888,0.1875,0.4117647058823529,0.2352941176470588,0.3125,0.1875,0.3529411764705882,0.3684210526315789,0.2272727272727273,0.375,0.3125,0.353321746690471
0.25,0.3333333333333333,0.3125,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.3125,0.25,0.125,0.3333333333333333,0.125,0.1764705882352941,0.2352941176470588,0.1875,0.3125,0.2941176470588235,0.2105263157894736,0.1363636363636363,0.3125,0.3125,0.3706297510082423
0.125,0.5,0.375,0.2941176470588235,0.0588235294117647,0.3529411764705882,0.25,0.375,0.25,0.5555555555555556,0.125,0.3529411764705882,0.0588235294117647,0.0625,0.1875,0.2941176470588235,0.2105263157894736,0.3636363636363636,0.375,0.375,0.16600122457841412
0.25,0.0555555555555555,0.4375,0.4705882352941176,0.2352941176470588,0.2941176470588235,0.125,0.375,0.25,0.3333333333333333,0.1875,0.3529411764705882,0.3529411764705882,0.25,0.1875,0.3529411764705882,0.2631578947368421,0.3181818181818182,0.4375,0.3125,0.30436882253480985
0.25,0.2222222222222222,0.75,0.2941176470588235,0.4117647058823529,0.2941176470588235,0.25,0.3125,0.3125,0.3333333333333333,0.25,0.1764705882352941,0.1764705882352941,0.125,0.0,0.2941176470588235,0.2631578947368421,0.0909090909090909,0.5625,0.25,0.2917282603540979
0.5625,0.1666666666666666,0.25,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.25,0.1875,0.25,0.3333333333333333,0.5625,0.2352941176470588,0.3529411764705882,0.1875,0.1875,0.4705882352941176,0.2105263157894736,0.2727272727272727,0.375,0.5,0.6547596713159467
0.1875,0.1666666666666666,0.25,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.5,0.375,0.375,0.1111111111111111,0.5,0.1764705882352941,0.1176470588235294,0.4375,0.25,0.2941176470588235,0.3684210526315789,0.2272727272727273,0.625,0.1875,0.28519323482490083
0.3125,0.611111111111111,0.3125,0.5294117647058824,0.2941176470588235,0.2352941176470588,0.3125,0.5,0.1875,0.2777777777777778,0.125,0.3529411764705882,0.4705882352941176,0.1875,0.25,0.2352941176470588,0.2105263157894736,0.3181818181818182,0.1875,0.125,0.3947710970953061
0.3125,0.1666666666666666,0.5,0.4705882352941176,0.2352941176470588,0.3529411764705882,0.125,0.5,0.4375,0.3888888888888888,0.125,0.3529411764705882,0.4117647058823529,0.1875,0.3125,0.1764705882352941,0.2631578947368421,0.0909090909090909,0.1875,0.375,0.3263034224803167
0.4375,0.4444444444444444,0.3125,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.3125,0.25,0.0625,0.1666666666666666,0.375,0.0588235294117647,0.2352941176470588,0.0625,0.3125,0.1176470588235294,0.4210526315789473,0.0454545454545454,0.1875,0.25,0.4983053996984293
0.3125,0.3333333333333333,0.5625,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.4375,0.375,0.6875,0.1111111111111111,0.4375,0.1764705882352941,0.4117647058823529,0.5,0.1875,0.0588235294117647,0.1578947368421052,0.1363636363636363,0.25,0.3125,0.3155070487860395
0.25,0.1111111111111111,0.3125,0.2941176470588235,0.4705882352941176,0.2941176470588235,0.3125,0.3125,0.375,0.3333333333333333,0.125,0.1764705882352941,0.2941176470588235,0.125,0.25,0.1176470588235294,0.1578947368421052,0.0909090909090909,0.25,0.375,0.44277847053712727
0.1875,0.1666666666666666,0.5,0.1176470588235294,0.4705882352941176,0.2352941176470588,0.375,0.4375,0.375,0.2222222222222222,0.375,0.5882352941176471,0.5294117647058824,0.125,0.625,0.2941176470588235,0.3157894736842105,0.2272727272727273,0.25,0.375,0.34608702567063915
